Date,BANKEX,AUTO,CAPITALGOOD,FMCG,IT,METAL,REALTY,MID CAP,SMALL CAP,SENSEX
19-12-2011,9130.56,8124.6,8133.69,3985.54,5657.79,9609.07,1405.53,5172.1,5546.16,15379.34
20-12-2011,8975.01,7926.23,7848.99,4000.26,5610.16,9275.13,1367.39,5076.04,5465.7,15175.08
21-12-2011,9416.41,8128.8,8013.04,4037.36,5749.45,9521.2,1385.68,5141.29,5516.85,15685.21
22-12-2011,9629.89,8262.62,8105.96,4084.63,5680.19,9571.6,1426,5181.57,5555.5,15813.36
23-12-2011,9529.86,8281.47,8159.49,4088.18,5675.98,9531.62,1427.68,5185.19,5614.9,15738.7
26-12-2011,9610.03,8356.77,8269.1,4119.14,5811.75,9663.77,1450.45,5228.23,5669.98,15970.75
27-12-2011,9492.2,8299.87,8247.42,4115.2,5782.48,9530.35,1425.45,5192.36,5650.02,15873.95
28-12-2011,9303.93,8209.06,8273.55,4075.17,5778.41,9334.61,1414.44,5137.18,5586.55,15727.85
29-12-2011,9220.92,8170.36,8075.91,4047.11,5730.63,9356.54,1391.01,5118.99,5544.99,15543.93
30-12-2011,9153.39,8143.65,8067.63,4035.31,5751.93,9293.17,1375.65,5135.05,5550.14,15454.92
02-01-2012,9178.05,8045.9,8102.46,3982.64,5822.49,9352.37,1370.23,5131.6,5556.48,15517.92
03-01-2012,9576.99,8200.98,8458.64,4025.73,5954.12,9825.01,1428.9,5256.02,5685.77,15939.36
04-01-2012,9643.49,8102.04,8551.33,4004.72,5924.92,9886.78,1424.25,5264.86,5691.37,15882.64
05-01-2012,9688.31,8200.13,8632.74,3997.4,5899.98,9813.5,1400.8,5264.17,5703.22,15857.08
06-01-2012,9736.04,8174.39,8546.71,4032.07,5878.21,9775.19,1388.61,5259.24,5704.32,15867.73
07-01-2012,9704.22,8172.71,8569.35,4023.31,5887.62,9792.51,1398.6,5297.62,5761.61,15848.8
09-01-2012,9719.29,8134.43,8683.4,4009.62,5881.8,9793.12,1419.34,5331.41,5842.53,15814.72
10-01-2012,10027.62,8370.95,8992.61,4059.87,5916.47,10082.72,1478.98,5451.08,5996.48,16165.09
11-01-2012,10140.36,8393.52,9059.21,4032.3,5832.2,10310.39,1547.59,5505.52,6075.43,16175.86
12-01-2012,10249.57,8463.8,9038.87,4049.3,5484.31,10422.13,1548.89,5519.59,6084.27,16037.51
13-01-2012,10300.49,8465.96,9297,4071.65,5482.36,10756.45,1581.78,5582.34,6171.75,16154.62
16-01-2012,10269.32,8531.64,9489.33,4099.7,5580.99,10776.71,1573.58,5580.65,6192.03,16189.36
17-01-2012,10395.82,8755.47,9843.66,4127.78,5635.17,11171.21,1627.97,5655.32,6258.45,16466.05
18-01-2012,10350.35,8656.66,9643.14,4118.7,5513.43,10926.94,1637.96,5589.89,6195.7,16451.47
19-01-2012,10542.14,8756.11,9742.04,4117.99,5495.9,11233.97,1695.89,5669.99,6272.23,16643.74
20-01-2012,10912.15,8818.88,9806.95,4035.07,5499.91,11197.64,1707.79,5680.07,6277.27,16739.01
23-01-2012,10935.12,8862.1,9882.13,4068.46,5520.82,10966.9,1721.76,5683.2,6294.01,16751.73
24-01-2012,11286.43,8998.04,10208.7,4073.54,5569.38,11162.65,1741.41,5761.91,6338.01,16995.77
25-01-2012,11323.72,9101.61,10175.02,4097.07,5628.3,11362.11,1741.62,5834.04,6408.45,17077.18
27-01-2012,11282.33,9197.33,10360.24,4063.87,5721.74,11576.33,1702.98,5872.36,6491.69,17233.98
30-01-2012,10969.09,9028.18,9784.77,4033.23,5689.03,11246.38,1650.21,5756.98,6373.59,16863.3
31-01-2012,11390.7,9241.78,9864.72,4074.37,5777.71,11498.86,1708.05,5871.7,6463.3,17193.55
01-02-2012,11427.87,9428.7,10095.89,4073.04,5771.29,11839.91,1725.11,5937.19,6573.58,17300.58
02-02-2012,11480.38,9448.67,10231.88,4062.3,5859.77,12006.09,1746.69,5969.76,6608.97,17431.85
03-02-2012,11643.84,9523.22,10259.55,4120.75,5912.4,11874.99,1784.17,6046.1,6686.55,17604.96
06-02-2012,11798.19,9604.05,10464.86,4121.2,5949.41,12069.1,1854.89,6122.57,6781.93,17707.31
07-02-2012,11864.62,9498.2,10225.29,4132.79,5898.38,11855.77,1816.01,6073.11,6751.98,17622.45
08-02-2012,11849.22,9565.55,10333.16,4136.5,5997.48,12046.13,1868.89,6161.39,6812.15,17707.32
09-02-2012,12068.58,9735.52,10321.56,4137.62,6065.7,12293.22,1905.25,6239.57,6892.49,17830.75
10-02-2012,11986.92,9713.36,10293.52,4130.91,6050.22,12364.36,1887.49,6246.61,6890.85,17748.69
13-02-2012,12029.51,9795.42,10216.73,4128.75,6034.22,12489.36,1890.49,6275.06,6903.57,17772.84
14-02-2012,12127.07,10005.14,10452.15,4136.28,6042.12,12527.44,1933.77,6347.22,6960.66,17848.57
15-02-2012,12558.11,10338.32,10871.29,4138.76,6149.12,12793.96,2030.73,6480.68,7063.98,18202.41
16-02-2012,12559.43,10373.67,10941.74,4137.86,6179.08,12585.71,2061.9,6548.02,7131.65,18153.99
17-02-2012,12736.09,10319.2,11106.78,4153.2,6266.87,12572.46,2079.72,6544.56,7116.49,18289.35
21-02-2012,12838.84,10330.44,11203.59,4168.45,6256.53,12658.43,2169.96,6604.34,7202.12,18428.61
22-02-2012,12348.87,10170.62,10940.08,4144.3,6284.61,12115.08,2023.1,6375.69,6969.06,18145.25
23-02-2012,12308.49,10089.91,10883.56,4178.31,6274.72,11944.28,1973.4,6340.54,6905.89,18078.5
24-02-2012,12068.47,10033.24,10560.97,4190.01,6309.02,12072.82,1928.46,6300.07,6857.04,17923.57
27-02-2012,11589.28,9699.9,10185.51,4202.29,6177.89,11486.51,1826.45,6109.52,6633.64,17445.75
28-02-2012,12045.11,9995.05,10595,4197.02,6143.5,11880.16,1934.37,6317.42,6817.91,17731.12
29-02-2012,11974.16,9994.61,10426.37,4166.85,6161.06,12052.39,1955.6,6386.82,6859.97,17752.68
01-03-2012,11830.87,9905.03,10257.96,4145.68,6116.68,11950.15,1891.17,6353.15,6833.85,17583.97
02-03-2012,11996.83,9875.78,10317.12,4130.35,6103,11969.57,1845.98,6345.43,6827.66,17636.8
03-03-2012,12022.08,9860.03,10301.19,4127.45,6118.39,11969.26,1839,6359.29,6853.09,17636.99
05-03-2012,11706.88,9831.79,10046.27,4138.19,6051.16,11603.33,1779.07,6271.17,6787.7,17362.87
06-03-2012,11579.77,9780.82,9851.28,4170.7,6082.91,11153.56,1761.81,6201.47,6700.19,17173.29
07-03-2012,11659.56,9801.93,9820.84,4169.35,6130.41,10984.66,1777.69,6196.55,6659.37,17145.52
09-03-2012,12086.53,10019.28,10188.86,4164.54,6132.38,11499.68,1826.15,6330.15,6749.21,17503.24
12-03-2012,12233.86,10106.73,10449.24,4168.59,6067.27,11604.96,1850.45,6397.06,6796.26,17587.67
13-03-2012,12303.31,10118.01,10607.01,4212.25,6116.46,11953.73,1889.43,6474.44,6865.93,17813.62
14-03-2012,12529,10204.26,10776.84,4250.14,6075.41,11941.79,1871.2,6495.34,6846.64,17919.3
15-03-2012,12203.29,10132.48,10556.58,4206.64,6080.88,11776.91,1821.35,6405.36,6780.45,17675.85
16-03-2012,11969.5,10154.48,10246.18,4287.16,6069.03,11515.35,1798.33,6361.59,6704.46,17466.2
19-03-2012,11736.61,10116.58,10026.82,4333.91,5968.75,11430.13,1752.25,6300.56,6632.28,17273.37
20-03-2012,11836.77,9965.14,10030.99,4379.17,5986.4,11465.83,1777.5,6335.9,6630.43,17316.18
21-03-2012,12126.16,10098.99,10390.85,4410.3,6084.9,11665.08,1840.37,6459.33,6712.2,17601.71
22-03-2012,11712.09,9907.89,10040.68,4352.9,6012.12,11280.91,1762.22,6312.62,6599.69,17196.47
23-03-2012,11860.42,9998.62,10111.75,4403.3,6095.08,11223.41,1790.51,6350.92,6626.35,17361.74
26-03-2012,11570.74,9860.5,9933.48,4385.59,6011.44,10978.06,1726.42,6249.17,6533.36,17052.78
27-03-2012,11678.27,9905.95,10013.92,4459.5,6072.27,11112.31,1753.38,6245.06,6522.05,17257.36
28-03-2012,11475.87,9844,9995.22,4472.53,6021.39,11017.45,1725.77,6190.94,6451.49,17121.62
29-03-2012,11458.67,9909.67,9834.68,4443.47,5951.18,11060.8,1731.84,6200.87,6496.8,17058.61
30-03-2012,11751.18,10134.88,10027.92,4493.1,6081.87,11346.31,1776.96,6346.38,6629.38,17404.2
02-04-2012,11870.61,10129.3,10202.46,4502.02,6117.44,11315.86,1805.19,6414.81,6741.03,17478.15
03-04-2012,12015.76,10110.24,10370.55,4518.4,6113.68,11472.27,1822.29,6475.5,6817.69,17597.42
04-04-2012,11925.08,10064.37,10358.83,4503.68,6106.42,11355.27,1797.62,6473.87,6844.9,17486.02
09-04-2012,11709.34,9950.88,10031.44,4475.87,6037.74,10965.12,1787.8,6386.76,6800.56,17222.14
10-04-2012,11766.02,10035.89,9936.39,4564.92,5980.82,10866.77,1790.99,6370.45,6792.31,17243.84
11-04-2012,11788.84,9985.58,9854.21,4569.67,5991.98,10720.67,1777.21,6330.39,6774.06,17199.4
12-04-2012,11979.99,10110.28,9955.45,4638.17,5923.08,10956.13,1780.36,6383.95,6842.25,17332.62
13-04-2012,11884.21,10156.26,9900.45,4665.73,5404.27,10914.79,1763.86,6337.97,6799.23,17094.51
16-04-2012,12028.61,10288.94,10009.3,4711.14,5377.76,10958.77,1781.47,6388.94,6837.26,17150.95
17-04-2012,12123.84,10371.53,10176.46,4778.91,5416.11,11178.84,1824.33,6435.22,6880.36,17357.94
18-04-2012,12111.38,10529.39,10149.28,4753.73,5432.33,11262.49,1806.64,6464.86,6914.49,17392.39
19-04-2012,12180.4,10744.73,10058.75,4799.47,5472.31,11352.16,1800.77,6480.93,6932.83,17503.71
20-04-2012,12049.9,10753.06,9873.98,4804.68,5460.93,11278.56,1770.58,6417.72,6900.58,17373.84
23-04-2012,11798.91,10575.28,9592.75,4754.44,5300.62,10956.42,1714.46,6310.31,6794.56,17096.68
24-04-2012,11767.66,10579.76,9469.43,4771.31,5562.12,11013.9,1714.57,6301.98,6789.81,17207.29
25-04-2012,11716.12,10602.7,9447.28,4794.28,5479.9,10975.67,1691.74,6267.1,6753.87,17151.29
26-04-2012,11666.23,10514.04,9424.35,4806.23,5502.26,10981.42,1676.69,6247.89,6726.37,17130.67
27-04-2012,11684.72,10528,9392.73,4765.89,5568.19,10890.18,1662.78,6240.8,6697.89,17134.25
28-04-2012,11759.88,10574.98,9397.5,4784.93,5572.38,10969.08,1675.15,6272.33,6726.17,17187.34
30-04-2012,11828.63,10645.52,9409.09,4772.07,5704.31,11066.55,1692.57,6315.85,6764.62,17318.81
02-05-2012,11860.29,10462.9,9320.86,4782.21,5746.08,11026.33,1693.29,6298.95,6777.94,17301.91
03-05-2012,11653.7,10209.04,9254.84,4766.79,5786.99,10833.9,1669.07,6234.75,6709.96,17151.19
04-05-2012,11284.03,10024.41,8908.74,4714.3,5733.26,10562.22,1627.99,6100.8,6588.26,16831.08
07-05-2012,11374.31,10147.43,9253.31,4680.56,5709.56,10728.27,1639.02,6132.58,6608.35,16912.71
08-05-2012,11051.8,9903.93,8935.05,4565.79,5533.39,10549.56,1617.4,6053.89,6550.82,16546.18
09-05-2012,10842.68,9809.09,8907.13,4688.83,5545.03,10332.06,1569.11,5994.5,6469.96,16479.58
10-05-2012,10833.81,9722.26,8893.85,4677.21,5540.27,10226.83,1567.34,5998.32,6454.2,16420.05
11-05-2012,10835.66,9779.08,8808.67,4617.93,5481.94,10106.7,1561.73,5948.71,6395.38,16292.98
14-05-2012,10661.64,9715.47,8838.65,4631.02,5504.56,10050.62,1541.89,5888.95,6314.57,16215.84
15-05-2012,10744.45,9741.92,9110.26,4601.44,5590.27,10272.71,1555.59,5925.77,6335.27,16328.25
16-05-2012,10566.84,9489.31,8956.11,4557.73,5512.94,9997.84,1544.83,5879.42,6264.95,16030.09
17-05-2012,10542.61,9410.61,8764.14,4644.4,5510.75,10037.81,1558.63,5880.57,6270.36,16070.48
18-05-2012,10726.81,9231.46,8717.66,4697.56,5512,10078.1,1556.48,5864.72,6255.42,16152.75
21-05-2012,10843,9276.21,8888.24,4642.71,5446.35,10118.7,1586.1,5888.63,6317.41,16183.26
22-05-2012,10678.79,9202.5,8780.95,4601.48,5471.24,9933.71,1566.66,5854.18,6274.69,16026.41
23-05-2012,10618.09,9140.09,8702.66,4597.27,5480.05,9862.09,1553.2,5830.22,6238.23,15948.1
24-05-2012,10865.64,9243.21,8784.46,4611.39,5525.98,9996.31,1563.88,5874.78,6284.84,16222.3
25-05-2012,10899.21,9238.89,8862.84,4590.25,5523.09,10088.61,1572.27,5900.51,6318.33,16217.82
28-05-2012,11162.95,9399.91,9026.91,4631.05,5559.44,10187.79,1588.29,5971.77,6373.46,16416.84
29-05-2012,11178.04,9424.46,9013.76,4588.09,5625.39,10223.83,1598.14,5963.5,6384.37,16438.58
30-05-2012,10979.86,9050.13,8879.07,4579.55,5646.54,10127.97,1563.26,5886.92,6307.15,16312.15
31-05-2012,10884.53,8873.01,8816.9,4574.26,5666.08,10106.45,1578.9,5907.95,6271,16218.53
01-06-2012,10684.62,8680.3,8553.1,4591.16,5552.27,9934.86,1552.7,5821.63,6194.44,15965.16
04-06-2012,10802.52,8748.09,8730.67,4520.94,5536.35,9875.19,1573.73,5809.23,6180.43,15988.4
05-06-2012,10891.31,8729.99,8904.9,4471.66,5556.62,9848.08,1552.17,5828.46,6193.22,16020.64
06-06-2012,11218.78,9066.68,9227.77,4603.5,5638.81,10135.61,1593.31,5932.3,6284.62,16454.3
07-06-2012,11455.49,9186.54,9319.65,4639.67,5659.37,10269.37,1628.14,5975.23,6313.63,16649.05
08-06-2012,11513.8,9192.24,9485.64,4680.77,5617.05,10308.14,1650.86,5988.21,6326.14,16718.87
11-06-2012,11462.48,9140.79,9329.76,4689.61,5613.88,10296.34,1634,5976.48,6339.5,16668.01
12-06-2012,11680.2,9301.91,9501.78,4728.89,5657.27,10404.75,1666.83,6013.37,6357.24,16862.8
13-06-2012,11667.19,9165.4,9651.65,4779.02,5682.77,10369.58,1642.3,6000.94,6365.3,16880.51
14-06-2012,11338.72,8983.29,9382.52,4770.59,5701.57,10264.02,1594.44,5924.59,6322.47,16677.88
15-06-2012,11586.65,9213.8,9527.34,4838.87,5765.5,10394.89,1622.86,5958.5,6351.44,16949.83
18-06-2012,11220.87,9155.05,9425.69,4757.67,5717.12,10289.91,1577.78,5895.36,6307.09,16705.83
19-06-2012,11281.84,9176.87,9479.82,4832.84,5711.76,10305.17,1579.82,5905.48,6306.55,16859.8
20-06-2012,11329.51,9260.84,9590.93,4822.95,5688.53,10436.93,1578.66,5954.37,6356.49,16896.63
21-06-2012,11562.75,9329.12,9799.54,4885.59,5677.5,10500.74,1624.26,6002.48,6405.08,17032.56
22-06-2012,11561.05,9338.41,9737.67,4875.32,5663.69,10344.99,1630.87,6010.21,6407.5,16972.51
25-06-2012,11442.55,9283.75,9682.91,4869.17,5625.99,10270.71,1619.21,6008.46,6422.72,16882.16
26-06-2012,11502.43,9319.53,9676.88,4825.39,5622.53,10250.19,1624.95,6030.09,6424.05,16906.58
27-06-2012,11544.27,9248.05,9688.58,4848.62,5675.26,10409.06,1629.57,6051.5,6444.39,16967.76
28-06-2012,11507.5,9255.89,9672.38,4888.45,5687.54,10426.25,1627.72,6055.46,6458.85,16990.76
29-06-2012,11908.71,9457.91,10025.35,4992.03,5765.16,10785.38,1667.87,6153.72,6543.75,17429.98
02-07-2012,11987.67,9405.41,10085.78,4887.95,5749.48,10850.84,1706.61,6209.24,6615.29,17398.98
03-07-2012,12060.45,9426.43,10104.25,4850.96,5720.6,10934.31,1740.14,6238.89,6667.98,17425.71
04-07-2012,12120.86,9472.41,10168.23,4827.94,5698.74,11166.44,1773.34,6292.88,6726.55,17462.81
05-07-2012,12243.6,9530.52,10257.03,4877.68,5700.05,11122.59,1765.8,6349.26,6836.54,17538.67
06-07-2012,12265.41,9487.65,10151.78,4910.21,5654.85,11001.86,1744.57,6313.9,6822.52,17521.12
09-07-2012,12173.45,9381.46,10025.06,4880.55,5650.87,10831.79,1726.2,6238.19,6750.33,17391.98
10-07-2012,12360.52,9533.13,10200.79,4965.73,5686,10991.96,1751.4,6306.68,6805.1,17618.35
11-07-2012,12322.47,9420.67,10239.01,4909.15,5674.14,10876.57,1732.75,6298.96,6789.08,17489.14
12-07-2012,12207.86,9312.35,10090.37,4898.72,5384.39,10764.78,1749.1,6261.89,6744.53,17232.55
13-07-2012,12182.57,9310.02,10054.75,4909.59,5360.65,10641.04,1725.21,6247.89,6737.42,17213.7
16-07-2012,12146.08,9244.28,9951.85,4892.35,5235.37,10429.85,1697.5,6208.86,6696.02,17103.31
17-07-2012,12135.36,9125.74,9872.98,4939.19,5209.36,10413.65,1676.48,6158.24,6638.1,17105.3
18-07-2012,12184.41,9179.79,9978.36,4938.22,5233.65,10567.63,1692.01,6190.76,6657.53,17185.01
19-07-2012,12198.05,9136.73,10056.25,4937.41,5325.46,10660.56,1698.57,6198.18,6682.47,17278.85
20-07-2012,12042.03,9161.8,9942.05,4937.8,5320.58,10673.58,1681.82,6184.1,6675.35,17158.44
23-07-2012,11805.18,8941.7,9745.95,4877.32,5257.79,10316.26,1633.56,6103.25,6599.2,16877.35
24-07-2012,11824.04,8931.87,9639.92,4970.33,5222.55,10340.98,1634.5,6112.93,6608,16918.08
25-07-2012,11784.32,8874.29,9552.48,4990.77,5237.37,10131.44,1632.2,6066.29,6555.87,16846.05
26-07-2012,11586.94,8792.11,9357.96,4912.3,5158.25,9985.03,1582.12,5940.94,6420.07,16639.82
27-07-2012,11633.16,8877.86,9300.41,4978.47,5224.27,10193.76,1569.56,5887.5,6357.6,16839.19
30-07-2012,11943.42,9078.44,9579.68,5036,5303.44,10406.94,1618.69,5977.84,6439.79,17143.68
31-07-2012,11910.46,9114.07,9600.2,5045.5,5345.02,10477.61,1637.64,6012.28,6447.89,17236.18
01-08-2012,11951.52,9109.1,9702.94,5066.73,5327.09,10404.86,1651.97,6069.67,6520.3,17257.38
02-08-2012,11908.79,9094.45,9769.64,5100.66,5323.25,10372.63,1647.63,6083.56,6550.79,17224.36
03-08-2012,11834.98,9019,9737.3,5081.88,5351.87,10202.24,1638.34,6072.53,6545.7,17197.93
06-08-2012,11998.17,9172.57,9870.58,5062.86,5345.64,10301.19,1658.65,6104.97,6597.21,17412.96
07-08-2012,12141.66,9328.71,9945.55,5099.76,5449.97,10361.33,1684.03,6126.27,6620.79,17601.78
08-08-2012,12076.13,9440.99,9884.85,5118,5470.27,10444.75,1650.15,6114.2,6595.87,17600.56
09-08-2012,11991.62,9482.84,9906.36,5190.59,5469.36,10511.75,1645.32,6098.12,6568.63,17560.87
10-08-2012,11889.48,9366.91,9904.81,5226.6,5542.33,10520.96,1634.29,6099.61,6549.77,17557.74
13-08-2012,11938.26,9355.66,10011.83,5236.03,5549.94,10549.07,1673.62,6129.41,6579.92,17633.45
14-08-2012,12067.38,9422.07,10052.13,5248.26,5573.3,10637.14,1661.38,6147.67,6596.4,17728.2
16-08-2012,11976.04,9476.55,10134.48,5140.26,5548.13,10483.56,1661.27,6155.02,6614.07,17657.21
17-08-2012,11961.03,9535.47,10047.91,5205.13,5611.78,10327.46,1632.85,6157.96,6615.25,17691.08
21-08-2012,12020.97,9648.71,10126.33,5245.02,5710.33,10437.08,1652.77,6172.84,6649.68,17885.26
22-08-2012,12026.29,9671.81,10084.33,5236.26,5718.57,10429.24,1636.67,6160.16,6634.77,17846.86
23-08-2012,12002.08,9591.5,10007.7,5282.35,5821.7,10481.84,1631.89,6155,6626.53,17850.22
24-08-2012,11872.28,9596.74,9928.62,5300.13,5797.8,10422.28,1590.52,6119.21,6574.78,17783.21
27-08-2012,11656.91,9551.4,9768.63,5311.65,5744.69,10276.97,1551.97,6057.08,6511.59,17678.81
28-08-2012,11544.33,9473.88,9606.91,5348.61,5797.71,10026.6,1545.29,5994.43,6419.06,17631.71
29-08-2012,11500.83,9344.46,9501.17,5379.36,5746.28,9846.74,1497.74,5962.21,6364.32,17490.81
30-08-2012,11564.38,9340.65,9515.56,5397.33,5786.45,9806.54,1525.09,5996,6381.27,17541.64
31-08-2012,11515.94,9240.4,9447.52,5355.64,5741.96,9687.54,1510.91,6005.02,6395.09,17429.56
03-09-2012,11441.51,9277.57,9506.84,5350.44,5734.37,9630.05,1497.89,6010.62,6397.28,17384.4
04-09-2012,11501.58,9335.49,9569.14,5360.89,5731.64,9710,1521.67,6042.41,6422.53,17440.87
05-09-2012,11292.73,9239.76,9326.18,5399.42,5726.24,9453.72,1507.03,6023.53,6391.36,17313.34
06-09-2012,11351.88,9307.14,9255,5304.2,5872.21,9490.22,1506.39,6042.31,6406.94,17346.27
07-09-2012,11611.55,9492.19,9536.7,5341.78,5968.28,9742.54,1547.02,6111.43,6455.7,17683.73
08-09-2012,11646.45,9539.6,9541.04,5361.17,5983.18,9837.15,1551.99,6142.74,6496.23,17749.65
10-09-2012,11557.31,9586.33,9536.73,5348.72,5983.08,9906.87,1539.9,6159.76,6541.65,17766.78
11-09-2012,11624.57,9581.56,9549.08,5364.75,6036.02,9760.07,1554.3,6176.3,6579.68,17852.95
12-09-2012,11686.61,9702.18,9663.36,5402.3,6093.35,9968.94,1566.87,6201.59,6610.08,18000.03
13-09-2012,11703.7,9666.06,9705.19,5433.46,6118.94,9947.58,1558.6,6190.2,6593.54,18021.16
14-09-2012,12188.84,9945.45,10042.75,5406.62,6203.68,10370.27,1633.05,6244.9,6623.12,18464.27
17-09-2012,12583.34,10124.98,10418.3,5208.61,6006.28,10521.08,1734.5,6316.02,6697.66,18542.31
18-09-2012,12670.22,10135.9,10512.08,5212.33,5973.59,10500.73,1742.96,6371.71,6746.66,18496.01
20-09-2012,12530.32,10105.37,10308.54,5219.9,6023.83,10261.57,1738.32,6330.28,6710.97,18349.25
21-09-2012,13037.34,10269.6,10733.19,5295.68,5982.85,10678.33,1777.44,6432.43,6809.21,18752.83
24-09-2012,13100.82,10349.59,10856.82,5217.53,5966.56,10708.36,1803.2,6453.88,6866.91,18673.34
25-09-2012,13104.89,10275.31,10894.69,5314.31,5973.85,10563.01,1840.77,6483.49,6903.15,18694.41
26-09-2012,13098.52,10248.37,10839.3,5349.05,5955.29,10439.32,1846.15,6501.14,6947.84,18632.17
27-09-2012,13091.7,10220.01,10938.34,5429.99,5889.6,10385.43,1853.93,6532.77,6958.46,18579.5
28-09-2012,13138.71,10413.19,10957.53,5507.36,5922.64,10528.23,1847,6607.29,7017.89,18762.74
01-10-2012,13117.29,10480.96,11030.65,5531.26,6034.22,10560.14,1849.8,6665.85,7117.36,18823.91
03-10-2012,13106.05,10443.14,11080.86,5552.36,6024.85,10609,1852.83,6704.36,7186.01,18869.69
04-10-2012,13357.44,10435.19,11290.73,5605.63,6008.05,10632.5,1944.41,6731.89,7210.87,19058.15
05-10-2012,13212.11,10492.9,11339.51,5639.69,5910.93,10606.38,1949.58,6678.77,7145.71,18938.46
08-10-2012,13051.05,10360.86,11032.78,5638.14,5827.99,10498.75,1881.4,6649.38,7134.07,18708.98
09-10-2012,13143.02,10356.33,11136.75,5697.11,5892.16,10549.61,1890.36,6680.8,7157.38,18793.36
10-10-2012,12970.74,10284.22,10999.96,5699.37,5844.13,10458.79,1803.17,6594.71,7048.17,18631.1
11-10-2012,13139.79,10350.42,11223.91,5737.6,5881.12,10627.2,1886.3,6671.27,7107.66,18804.75
12-10-2012,13086.92,10274.53,11175.78,5749.84,5728.77,10620.34,1869.65,6676.85,7109.73,18675.18
15-10-2012,13135.49,10243.83,11148.88,5793.01,5685,10611.02,1879.45,6681.07,7140.25,18713.55
16-10-2012,13026.54,10149.19,10980.49,5790.11,5677.12,10410.19,1822.14,6633.01,7111.01,18577.7
17-10-2012,13036.14,10199.8,11046.18,5811.91,5671.47,10390.61,1810.79,6630.03,7132.34,18610.77
18-10-2012,13307.99,10342.64,11191.19,5852.78,5715.72,10489.96,1857.49,6706.82,7193.89,18791.93
19-10-2012,13193.05,10249.33,11068.92,5901.97,5700.37,10351.4,1844.15,6671.62,7169.75,18682.31
22-10-2012,13325.37,10230.54,11212.48,5871.97,5748.02,10342.93,1847.6,6664.75,7191.65,18793.44
23-10-2012,13293.56,10147.94,11313.78,5822.58,5697.59,10255.73,1841.62,6649.09,7173.49,18710.02
25-10-2012,13340.14,10207.25,11353.54,5827.69,5691.82,10234.82,1816.73,6659.2,7161.41,18758.63
26-10-2012,13217.36,10289.75,11328.28,5724.12,5661.49,10205.54,1800.33,6603.15,7086.24,18625.34
29-10-2012,13180.61,10291.37,11136.81,5722.44,5668.97,10183.88,1787.36,6574.77,7043.62,18635.82
30-10-2012,12870.61,10149.9,10904.54,5697.24,5697.99,10028.98,1746.63,6508.64,6954.74,18430.85
31-10-2012,12947.29,10307.26,10864.04,5687.3,5718.69,10149.11,1771.62,6565.99,6989.17,18505.38
01-11-2012,12994.34,10533.63,10924.55,5638.43,5732.69,10231.82,1803.39,6621.8,7041.47,18561.7
02-11-2012,13163.28,10690.67,11114.67,5683.8,5798.83,10315.12,1812.78,6645.45,7064.38,18755.45
05-11-2012,13177.11,10639.77,11088.94,5745.21,5779.77,10265.8,1810.59,6628.44,7057.09,18762.87
06-11-2012,13255.89,10585.67,11066.01,5759.53,5779.23,10267.17,1847.66,6665.32,7082.13,18817.38
07-11-2012,13397.49,10651.63,11122.22,5784.89,5817.46,10289.46,1898.71,6718.23,7133.83,18902.41
08-11-2012,13347.59,10759.14,10972.03,5796.56,5802.08,10287.4,1937.3,6726.95,7119.02,18846.26
09-11-2012,13186.94,10718.13,10869.04,5785.32,5756.34,10134.4,1905.44,6660.68,7069.65,18683.68
12-11-2012,13310.99,10682.09,10796.66,5808.57,5787.15,10063.15,1922.02,6682.29,7084.03,18670.34
13-11-2012,13254.84,10651.72,10809.65,5823.46,5748.19,10085.76,1917.12,6729.3,7172.15,18618.87
15-11-2012,13233.44,10558.37,10791.16,5748.03,5645.08,9918.73,1954.82,6718.1,7191.99,18471.37
16-11-2012,13020.82,10400.21,10635.33,5669.59,5669.38,9859.61,1889.23,6658.33,7110.75,18309.37
19-11-2012,13004.92,10508.02,10546.93,5718.7,5653.56,9793.26,1889.57,6598.99,7050.54,18339
20-11-2012,12991.1,10574.98,10490.91,5699.63,5635.95,9721.57,1832.5,6548.63,6988.46,18329.32
21-11-2012,13156.39,10549.93,10512.04,5780.06,5683.61,9790.64,1877.82,6572.67,7015.48,18460.38
22-11-2012,13224.23,10524.41,10624.36,5816.18,5731.71,9831.46,1880.04,6593.77,7042.95,18517.34
23-11-2012,13178.67,10558.86,10630.36,5815.39,5733.43,9801.24,1869.11,6597.42,7057.11,18506.57
26-11-2012,13138.94,10527.39,10704.67,5851.25,5804.68,9897.15,1876.97,6663.34,7117.4,18537.01
27-11-2012,13381.03,10628.8,10812.37,5975.55,5876.78,10032.14,1937.04,6741.84,7183.47,18842.08
29-11-2012,13750.98,10849.42,10980.18,6052.71,5855.86,10144.93,2002.45,6827.02,7216.12,19170.91
30-11-2012,13951.88,10814.46,11080.2,6037.91,5888.42,10355.19,1998.36,6901.99,7275.65,19339.9
03-12-2012,13895.42,10834.57,11119.76,6017.39,5891,10437.89,2025.3,6985.48,7338.13,19305.32
04-12-2012,13999.61,10787.69,11116.39,6031.57,5850.71,10401.08,2042.35,6992.27,7381.73,19348.12
05-12-2012,14093.11,10795.36,11172.32,6045.15,5779.43,10568.73,2099.84,7024.71,7419.82,19391.86
06-12-2012,14257.23,10880.62,11242.29,6075.4,5700.25,10651.71,2137.83,7075.92,7453.77,19486.8
